#...
#...
RF-Frequency	...	...	...	Photon Counter1 Ratio
2.800000000000000000e+09	9.793412044416729412e-01
2.802040816326530457e+09	9.729541997353045035e-01
2.804081632653061390e+09	9.667010113846365993e-01
2.806122448979591846e+09	9.609906621525762249e-01
2.808163265306122303e+09	9.561966675465808363e-01
2.810204081632653236e+09	9.526326040670088924e-01
2.812244897959183693e+09	9.505315980823348943e-01
2.814285714285714149e+09	9.500310769695269331e-01
2.816326530612245083e+09	9.511637799516785563e-01
2.818367346938775539e+09	9.538556166164545713e-01
2.820408163265305996e+09	9.579305131902569048e-01
2.822448979591836929e+09	9.631219295719941620e-01
2.824489795918367386e+09	9.690902937940905071e-01
2.826530612244897842e+09	9.754452135179135785e-01
2.828571428571428776e+09	9.817710117035747253e-01
2.830612244897959232e+09	9.876539161589779070e-01
2.832653061224489689e+09	9.927091244922369162e-01
2.834693877551020622e+09	9.966059741415416173e-01
2.836734693877551079e+09	9.990895711038967342e-01
2.838775510204081535e+09	9.999974626216837637e-01
2.840816326530612469e+09	9.992702632620331649e-01
2.842857142857142925e+09	9.969555393342554028e-01
2.844897959183673382e+09	9.932046975645208997e-01
2.846938775510204315e+09	9.882630815404230828e-01
2.848979591836734772e+09	9.824539237197179586e-01
2.851020408163265228e+09	9.761572027067143553e-01
2.853061224489795685e+09	9.697847887476813700e-01
2.855102040816326618e+09	9.637535031852205725e-01
2.857142857142857075e+09	9.584578540600783292e-01
2.859183673469387531e+09	9.542442312321229858e-01
2.861224489795918465e+09	9.513882489247355023e-01
2.863265306122448921e+09	9.500767177229570981e-01
2.865306122448979378e+09	9.503954252419539728e-01
2.867346938775510311e+09	9.523235247356082178e-01
2.869387755102040768e+09	9.557348986878901886e-01
2.871428571428571224e+09	9.604064081941302566e-01
2.873469387755102158e+09	9.660324885378981374e-01
2.875510204081632614e+09	9.722451362628001803e-01
2.877551020408163071e+09	9.786379803793687771e-01
2.879591836734694004e+09	9.847928632028042362e-01
2.881632653061224461e+09	9.903071921616601880e-01
2.883673469387754917e+09	9.948202734882466425e-01
2.885714285714285851e+09	9.980369052967605903e-01
2.887755102040816307e+09	9.997466868194985201e-01
2.889795918367346764e+09	9.998377807787129923e-01
2.891836734693877697e+09	9.983042286935781551e-01
2.893877551020408154e+09	9.952463406260577683e-01
2.895918367346938610e+09	9.908641338722704583e-01
2.897959183673469543e+09	9.854442497763614695e-01
2.900000000000000000e+09	9.793412044416726081e-01
