#...
#...
RF-Frequency	...	...	...	Photon Counter1 Ratio
2.800000000000000000e+09	9.984923155196474553e-01
2.802040816326530457e+09	9.998928705516456628e-01
2.804081632653061390e+09	9.996651761021575489e-01
2.806122448979591846e+09	9.978241257274940157e-01
2.808163265306122303e+09	9.944901430369663675e-01
2.810204081632653236e+09	9.898813047516128449e-01
2.812244897959183693e+09	9.842990762461416576e-01
2.814285714285714149e+09	9.781085926161882105e-01
2.816326530612245083e+09	9.717147750916966809e-01
2.818367346938775539e+09	9.655358450283539895e-01
2.820408163265305996e+09	9.599759679341485219e-01
2.822448979591836929e+09	9.553988168927790570e-01
2.824489795918367386e+09	9.521037846076482181e-01
2.826530612244897842e+09	9.503064000431069580e-01
2.828571428571428776e+09	9.501242306158648177e-01
2.830612244897959232e+09	9.515691920780579016e-01
2.832653061224489689e+09	9.545467691046376491e-01
2.834693877551020622e+09	9.588621975666729025e-01
2.836734693877551079e+09	9.642332041063694792e-01
2.838775510204081535e+09	9.703084697147287274e-01
2.840816326530612469e+09	9.766906096041618746e-01
2.842857142857142925e+09	9.829621662562917361e-01
2.844897959183673382e+09	9.887129154325844382e-01
2.846938775510204315e+09	9.935666990541655030e-01
2.848979591836734772e+09	9.972060298047861204e-01
2.851020408163265228e+09	9.993928580631565861e-01
2.853061224489795685e+09	9.999841427938774840e-01
2.855102040816326618e+09	9.989412079007458090e-01
2.857142857142857075e+09	9.963322720408042121e-01
2.859183673469387531e+09	9.923279864232962266e-01
2.861224489795918465e+09	9.871902724673258245e-01
2.863265306122448921e+09	9.812551894500836092e-01
2.865306122448979378e+09	9.749109527774776351e-01
2.867346938775510311e+09	9.685725407080876259e-01
2.869387755102040768e+09	9.626545505116049783e-01
2.871428571428571224e+09	9.575440795478489253e-01
2.873469387755102158e+09	9.535754051224264449e-01
2.875510204081632614e+09	9.510081193166127767e-01
2.877551020408163071e+09	9.500101489982021308e-01
2.879591836734694004e+09	9.506467716790878431e-01
2.881632653061224461e+09	9.528763456953275313e-01
2.883673469387754917e+09	9.565530339997895259e-01
2.885714285714285851e+09	9.614363434033560418e-01
2.887755102040816307e+09	9.672068553002898250e-01
2.889795918367346764e+09	9.734871189267462199e-01
2.891836734693877697e+09	9.798663405186168740e-01
2.893877551020408154e+09	9.859272534441646529e-01
2.895918367346938610e+09	9.912734117287154145e-01
2.897959183673469543e+09	9.955551216944484860e-01
2.900000000000000000e+09	9.984923155196475664e-01
